full_name,state,population,unemp,health_ins,poverty,snap,price_bbn,wired_bbn,provide_bbn,all25_bbn,downave_bbn,access_bbn,slowfrac_bbn,density,minority_percentage,no_internet,median_income
"Rock County, Wisconsin",Wisconsin,163354,3.7,6.2,13.6,16.3,35,5.849111411,17.1300527,7.126198063,65.9954916,99.77651673,0.254632921,86.97423732,0.14225546971607672,22.3,61243
"Shawano County, Wisconsin",Wisconsin,40899,3.2,6.7,10.1,10.2,35,4.159285361,15.47138932,7.741545957,54.41624381,100,0.299690531,86.95694423,0.12796081151378536,24.2,60706
"Sheboygan County, Wisconsin",Wisconsin,115340,2.7,4.5,7.6,9.5,59.95,7.364192976,14.22922087,6.153547435,43.518431,80.75264391,0.610267562,46.98626536,0.03938822543473708,17.7,85594
"Walworth County, Wisconsin",Wisconsin,103868,3.3,7.9,11.7,11.4,30,6.03825232,18.28275688,7.111683199,66.01367823,95.78295566,0.221543474,71.60799887,0.058054453729733946,17.9,63549
"Washington County, Wisconsin",Wisconsin,136034,2.9,4.1,4.8,6.5,35,5.187861009,15.94194297,8.726467155,59.48813344,100,0.485059353,120.6200114,0.058970551479777145,14.4,80513
"Waukesha County, Wisconsin",Wisconsin,404198,2.9,2.9,4.9,4.7,35,5.940174599,13.88690555,7.725748103,77.75597517,99.88588207,0.580467254,280.1570664,0.08226908594302795,10.8,90548
"Winnebago County, Wisconsin",Wisconsin,171907,3,4.7,11.9,9.7,35,6.434983098,16.6276897,8.982314672,66.99363987,97.92568123,0.078353024,150.9318152,0.09651730296032157,17.6,58347
"Wood County, Wisconsin",Wisconsin,72999,3.8,4.7,10.3,12.3,30,4.074201591,13.77091298,4.610981835,64.09779936,83.87256322,0.364312003,35.67561459,0.05065822819490673,20.7,56278
"Laramie County, Wyoming",Wyoming,99500,3.5,8.3,10,7,49.95,5.794032063,16.69249213,8.445219438,36.46518064,98.92517192,0.052562747,14.04356168,0.11497487437185927,15.7,70567
"Natrona County, Wyoming",Wyoming,79858,3.9,13.5,9.6,6.7,49.95,6.574236039,16.46567809,9.28692587,55.54611805,99.01057486,0.081590734,5.827834773,0.06372561296300938,19,65034
